ISO3,NAME,D_T_DIFF,LATITUDE,LONGITUDE,Norm_T_Diff
CHN,Taha,-0.935746627456,47.5574674059,124.216668461,-0.0285360880766203
CUB,Guisa,-0.0160248091603,20.2549015867,-76.5386127589,-0.0004438725605239
ETH,Alamata,2.16103015324,12.4183308359,39.5574986257,0.0626388692874153
MDG,,0.192771285476,-19.3999275216,46.9500007741,0.0065241748164828
IDN,Paciran,0.320365544698,-6.8787862282,112.334274586,0.0108960991209498
NGA,Abonnema,-0.176310641628,4.6906237301,6.79167061141,-0.0063583917791082
MOZ,,0.0200214311227,-20.8498800309,33.430000288,0.0006339316037685
BEN,Materi,1.2604028021,10.6977805724,1.06333301661,0.0317485035381334
GRC,Prínos,0.821456852792,40.7299985584,24.6200007204,0.0220291476768516
HUN,Sáta,0.842432712215,48.1832915416,20.3999996671,0.0256532388478434
COL,PEQUE,4.98805411358,7.0000003953,-75.830001588,0.1728706687897878
MOZ,,1.59891750119,-20.9926884067,35.0242831524,0.0452524187537912
USA,Nashville,-0.216673136559,42.6036069887,-85.0904883013,-0.0071365609133845
ARG,La Tigra,0.0737658029229,-27.1000022309,-60.5666661034,0.0017356262955701
CMR,,0.429880952381,6.50000015079,10.9999998171,0.0166297474912755
PER,TACABAMBA,1.92154130528,-6.38333373656,-78.6166689622,0.0682421513219938
DNK,N?rre Aaby,1.5211162654,55.442941866,9.92119083699,0.0550149070337266
ETH,,2.8402848541,12.3833304333,37.5499990257,0.1025101138504697
MLI,Diangounte Camara,-0.57897147796,14.5499912566,-9.51666656691,-0.0151135120939359
BEL,Bütgenbach,1.09410818713,50.4299058216,6.19999995443,0.0387522758292928
BWA,,1.80524499655,-23.0330844058,26.5166662418,0.0432123004561534
DZA,,-1.56551443751,36.138612963,3.4250000634,-0.0311913563749659
GMB,,-0.898685782557,13.3835446839,-16.7506906844,-0.0284109687037685
IND,BEGOWAL,-0.0709282785508,31.6166720601,75.5166698275,-0.0020142342144778
ITA,Montespertoli,-0.382277708511,43.6399954299,11.0799992076,-0.0097284735314565
GHA,,-0.552380495092,7.30000058176,-1.58333345208,-0.0182955444432733
SLE,,-0.348342483499,8.00000024941,-11.0000001974,-0.0118401635579722
CHN,Zhongren,1.0200294157,47.5460762196,131.843324231,0.0351460830486493
MDG,,1.18648344043,-19.4332595227,48.2166671571,0.0395779788526357
DEU,Beverungen,1.22227113906,51.669856415,9.36999951067,0.0395505482810945
ROU,Flamânzi,1.45659581355,47.5430011363,26.8804513515,0.0447237092876355
IDN,Bulakamba,-0.605756266206,-6.86999993905,108.919998354,-0.0203124569795455
TCD,,2.47265367883,8.91000029778,17.5499990252,0.0762120207722139
BFA,REO,-1.24170996715,12.3299419938,-2.47994407186,-0.0311030084444217
BGD,Sandwip,-2.30660559901,22.4675924427,91.4561010537,-0.0766382391470864
CUB,Songo - La Maya,0.519469776482,20.1699060136,-75.6500017571,0.0146836354066622
COD,Kanyabayonga,0.421740994753,-0.626607695089,29.1064471673,0.0142292105006615
BEN,Ouinhi,-0.780146520147,7.08333330369,2.4833330296,-0.0253084534607921
HUN,Domaháza,-0.313361641897,48.1832914912,20.1166668418,-0.0097039270024899
GMB,,-0.460834762722,13.3833280813,-13.8500004624,-0.013579409302438
GRC,Potamiá,0.0740562659846,40.7200003842,24.7299993863,0.0021533027198863
USA,Darien,1.29522237197,42.600730767,-88.708383381,0.0415456967865899
BWA,,-0.972350746269,-23.1664060213,20.2666660213,-0.0190303079873349
ETH,,0.477079545455,12.3497188977,38.7524984812,0.0159247471017703
ARG,Corpus,-0.366666666667,-27.1245004892,-55.5164006372,-0.0098960274518474
COL,CAMPAMENTO,-1.2317253358,6.98194473086,-75.2997209508,-0.0431730471618361
DNK,R?dding,-0.636212624585,55.3666696645,9.06666580988,-0.0232936348166282
MOZ,,-2.1433006135,-21.5372680091,35.1965458883,-0.0568555461165421
BEL,Ohey,-0.552459016393,50.4299054196,5.12999996413,-0.018267661901878
MLI,Somankidy,2.07401904762,14.54781155,-11.6064939713,0.0538482727515931
IND,BHOGPUR,0.97070430487,31.5500005945,75.632499318,0.0275569032478038
SLE,,-0.343823529412,7.96676140372,-10.9167929503,-0.0121256755214953
PER,ILLIMO,-1.21606956707,-6.46666688507,-79.8499985876,-0.0268311039032824
BFA,NASSOULOU,0.438138546536,12.3499979313,-2.11666691804,0.0110337939505696
TCD,Bébidjia,-0.234818452381,8.67000030617,16.5699993263,-0.006427200845236
MDG,,0.669524680073,-19.4832586629,48.5666656833,0.0207472828781089
GHA,,-1.50029929577,7.30000050352,-1.8833335504,-0.0534598296901698
COD,Opala,-0.251215053763,-0.666661182368,24.3333300236,-0.0082869469323812
DEU,Lippetal,-0.327226715165,51.6598574531,8.1399998698,-0.009285534467208
ITA,Greve in Chianti,0.24366636528,43.5899967449,11.3199990409,0.0067507135661578
CHN,Minle,-0.369323671498,47.5332970404,125.966668236,-0.0115785966347141
ROU,Vorona,1.25404361717,47.5376933196,26.62409161,0.0390738184174353
CMR,,1.46628469751,6.46257794851,12.6278001004,0.0537500000000229
CUB,Bartolome Maso,1.0253531767,20.1663843161,-76.9432643251,0.0302647965667909
BGD,Morrelganj,1.96207117438,22.4664913875,89.8499988574,0.0603529827735262
IDN,Ketanggungan,0.899016806723,-6.93000047384,108.879996361,0.0296578136500173
DZA,Burj Bu Arririj,0.752687586855,36.0585657574,4.62494908024,0.0147848609688102
BEN,Ouesse,-0.861768402927,8.4809282988,2.43467702423,-0.0268256326640568
ETH,,2.87681528662,12.3166636837,37.8333317449,0.0965595089713958
IND,BHOTA,-0.280109680496,31.5400013825,76.5899961672,-0.0094677499478434
USA,Middleburgh,1.18008586743,42.5966255354,-74.3309203942,0.0408310194099734
DNK,Jels,-0.247743315508,55.3500017034,9.19999946101,-0.0090415915553431
GMB,,1.5716194332,13.3666618335,-13.9833336422,0.0446933098769818
PER,HUAMBOS,3.34015384615,-6.46666717825,-78.9666669776,0.0946491472814293
ARG,Pozo Hondo,0.469681049069,-27.1833345808,-64.499999969,0.0094262700079615
BWA,,-1.43222717914,-23.3997205491,21.7166669564,-0.0276263083907852
GRC,Angelokhórion,0.863311998375,40.6800001161,22.200000891,0.0215696774742713
HUN,Pátroha,1.09254198473,48.1666266742,22.0000000353,0.0306760616207899
COL,SAN ANDRES,1.84582906265,6.91666674138,-75.6666642718,0.0769882156951201
BEL,Hamoir,0.302578927349,50.42990538,5.52999991476,0.0100987672846611
CUB,Niceto Perez,5.13115960416,20.0879615514,-75.3083340997,0.121611268877556
SLE,,0.811899027327,7.94111119842,-11.140000539,0.0281169868375813
TCD,,1.52719511443,8.66666722621,15.3833330749,0.0433055639152675
MLI,Diema,-0.764638629283,14.5333239736,-9.20000021084,-0.0191720574384485
DZA,,-0.774068033551,36.1013890747,4.908333219,-0.0144024207060501
ROU,Frasin,1.01379005525,47.5299669732,25.7999993253,0.0340515553642019
ITA,Civitella in Val di Chiana,-2.07395432447,43.4166641494,11.7166668784,-0.0552823603189709
DEU,Welver,-0.700011420181,51.6198583649,7.95999955773,-0.0198483108001246
MOZ,,1.44253060495,-21.9709017382,35.2948052602,0.0389692542264992
MDG,,-0.879228070175,-19.5155207756,45.4668077626,-0.0222166267397219
BFA,KYON,0.392557587741,12.2833307176,-2.56666678764,0.0099145691396532
GHA,,0.547161109653,7.24000015039,-1.57000034174,0.0184981406031462
COD,VItshumbi,1.55435438692,-0.684075411651,29.3452272178,0.0417965435393926
CHN,Qikeshu,0.788793885047,47.5079556767,123.257987081,0.0243282890956282
IDN,Jatibarang,-0.442649616368,-6.96000078171,109.050002332,-0.0145433095280464
CMR,,0.820650684931,6.38333367651,10.0666664203,0.032233765080723
BGD,Naihati,1.62240792541,22.3832172066,89.0352320206,0.0489672431444296
BEN,Perere,0.355234802651,9.79944440004,2.99277803518,0.0112665117280196
BWA,,2.67987261147,-23.5997026567,25.8333340207,0.0567407449365152
ETH,,-0.266103896104,12.3166640407,39.5999987545,-0.0072253044336929
GMB,Diabugu,0.406106157113,13.3667457456,-14.4158020469,0.0121807873482321
GRC,Profítis,1.77511538462,40.679998893,23.280000248,0.0433506004349831
USA,Nunda,0.844212832551,42.5806265414,-77.9383885947,0.0293600570817376
HUN,Timár,-1.44791581109,48.1666255293,21.4666671862,-0.0412830178958704
DNK,Glums?,0.295340501792,55.3500016297,11.6999995945,0.0099556466277166
ARG,Campo Ramón,-0.158645390071,-27.4666685374,-55.0000000779,-0.0042629827157564
PER,LA JALCA,-3.47659243165,-6.48333321116,-77.7166671321,-0.175064056153629
COL,BETULIA,-6.80377040816,6.9022221985,-73.2863923078,-0.2184545175757429
BEL,Ouffet,-0.543006535948,50.4299051273,5.46999972081,-0.0181934045623643
SLE,,-2.86307304117,7.93333298003,-11.5833331911,-0.1010315471990092
IND,SHAMCHAURASI,3.01543639053,31.5000009102,75.7900006366,0.0853909215055589
MLI,Moribougou,0.514560234842,14.4715508319,-7.47123020681,0.0126124527997452
COD,Bokungu,-0.297554054054,-0.733325952531,22.4666689379,-0.0095926217973971
DZA,,2.60663476874,36.0791684656,3.97444459154,0.052988506231533
CUB,Imias,6.72708702855,20.0722068627,-74.6318109427,0.1996148573081022
GHA,,-0.781078817734,7.2166669818,-2.2333335488,-0.0292130931344408
ROU,Somcuta Mare,1.18305299539,47.5199690913,23.4699985058,0.0322869907218603
BFA,TANGHIN-DASSOURI,-1.92164002063,12.2630973215,-1.71250022401,-0.0488059500908589
DEU,Lichtenau,0.859534431692,51.6198579494,8.89999927185,0.0292787354112077
ITA,Cingoli,-3.30672679394,43.3699952897,13.2099996084,-0.0837726172245988
MOZ,,0.125811525812,-23.3288936967,35.3813894021,0.0032260372224961
CMR,,-0.919932622122,6.25000030687,10.2666661663,-0.0365511051778628
BGD,Lalmohan,-0.04624328041,22.3164707195,90.7166670991,-0.0015079279956415
TCD,,0.576804761905,8.6499999999,16.8500000923,0.0158339162331675
CHN,Fuqiang,-0.723067065805,47.4999690782,125.766671579,-0.0221579079092373
IDN,Palabuhanratu,1.79554741379,-6.97028040232,106.54309991,0.0632466055395236
MDG,,0.91819478603,-19.6699210807,47.3100008002,0.0282348802089595
BEN,Sinende,0.670643824261,10.3447205993,2.37916704003,0.021401364062938
SLE,,0.910021505376,7.90980105857,-12.9295977185,0.0327652556349797
DNK,Sommersted,-0.19995157385,55.3166682338,9.3166663184,-0.007212157787144
ETH,,1.57486997636,12.2902748625,42.0955544268,0.0301817328411291
USA,Sharon,0.259552230378,42.5024102574,-88.7296798657,0.0083538643485349
PER,CUNUMBUQUI,2.31636363636,-6.48333314371,-76.5666661137,0.0692203205650304
HUN,Bodrogkeresztúr,0.141554130517,48.1666257982,21.3666667934,0.0040543774495212
GMB,,0.718965517241,13.3386251665,-16.387958625,0.0242475694282456
BWA,,1.13597335625,-23.7330245051,26.6333329571,0.0249221081002204
ARG,Bonpland,0.12661061542,-27.4833350299,-55.4833339163,0.0034478649936457
COL,GUACA,1.11018295507,6.87888904699,-72.8594435866,0.0405422674261336
TCD,,0.700309395402,8.3166668447,16.1666659108,0.020632065279606
COD,Bikoro,0.203374367622,-0.749992100555,18.1499993568,0.0065596962766014
CUB,San Antonio del Sur,4.40830972616,20.0595310794,-74.8088448734,0.1207479628114873
DZA,,0.435622736138,36.0702799397,2.90361108528,0.0085868913547469
MLI,Tenenkou,0.988720345075,14.4666587583,-4.91666680813,0.0238711947261217
ROU,Copalnic Manastur,-0.209270244821,47.4999681591,23.6800000799,-0.0060766475946275
BEL,Waimes,0.395511450382,50.4199035798,6.11999993355,0.0138695705712177
GRC,Lankadás,1.506,40.6300045553,23.2399995617,0.0374682788475891
ITA,Sovicille,-0.832601351351,43.283328723,11.2166669531,-0.0226203642938371
MOZ,,0.0936929032258,-23.655544899,35.3439437689,0.0025621611299138
IND,RAYYA,1.85526779164,31.4702099753,75.2097948617,0.0571659998472846
DEU,Alpen,-0.0341722712909,51.5898611201,6.50999957322,-0.0009857401693928
GHA,,0.334123860251,7.18333379272,-2.03333351593,0.0120715995113154
CHN,Qingfeng,0.0873083602084,47.499968723,125.199998092,0.0027766848415339
MDG,Belon'I Tsiribihina,1.43322472559,-19.6982524078,44.5398715375,0.0428398084865614
BFA,Pouytenga,1.87643393287,12.2499981158,-0.433333513731,0.0516650419185436
BGD,Sârankhola,1.35935868755,22.2977227543,89.7772507797,0.0456474188263271
IDN,Buaran,2.15561993208,-7.05000049483,109.550002815,0.0694810063623008
CMR,,0.794687283637,6.20000032945,10.6666666529,0.0341471178719059
BEN,Semepodji,2.84035434214,6.38333327451,2.5833330303,0.0976475243633626
USA,Hebron,0.212923206171,42.46962183,-88.4312492768,0.0067949122646246
HUN,Varbó,1.72071881607,48.1666255168,20.6333328908,0.051633474021239
PER,COCHABAMBA,0.376653386454,-6.48333357269,-78.9000018891,0.0105318271951602
ARG,Cote Lai,0.430697049136,-27.5000010961,-59.5999989257,0.0100890219022152
GRC,Néa Apollonía,3.03842293907,40.6300013267,23.4500006403,0.0765894165085926
COL,SABANALARGA,3.84906187625,6.84944427643,-75.8161090427,0.1327219781587416
GMB,,0.00987628865975,13.3354750932,-13.8685781661,0.0002927684959085
CMR,,-1.18486445783,6.21000014039,9.31999954854,-0.0484535511048781
DNK,Fuglebjerg,0.909146126761,55.3000029176,11.5666660585,0.0315358421385559
BWA,,-2.03310591133,-23.7496895505,22.8333333909,-0.0402180534619945
SLE,,1.32799650699,7.8833332868,-11.533332987,0.0486744188089855
TCD,,1.14618753509,7.91666668182,16.6333330823,0.036341684037541
MOZ,,-1.08412434457,-23.8841215122,35.1513900632,-0.0285442174187397
BEL,Clavier,-0.61763803681,50.4199037614,5.37000005106,-0.020631969117491
COD,Lubutu,0.108828282828,-0.799990407032,26.6499993947,0.0035302714055755
DZA,,-0.334878593925,36.0419445341,0.901110554908,-0.0065469689772729
MLI,Dinangourou,1.28143034826,14.4499911839,-2.25000011142,0.0275565141639599
ETH,,-2.11778033088,12.2849975022,39.6022222689,-0.0583153271203605
IND,ALAWALPUR,-0.697153558052,31.4327805164,75.6508327857,-0.0196507748827788
BFA,VILLY SANDOGO,1.23574425574,12.2571978687,-2.25420022956,0.0319793467472258
DEU,Borgentreich,1.84302388004,51.5698611897,9.23999945931,0.0585761354910568
ITA,Roccastrada,1.52823848238,42.9999968547,11.1599993445,0.0411894693677265
BGD,Char Fasson,1.01581315251,22.2198063403,90.7300026259,0.0339241473645015
GHA,,-0.014233676976,7.16666692074,-2.10000015219,-0.0005169822813137
CHN,Xingguo,0.112028028028,47.4999686277,126.199998111,0.0035759321959635
ROU,Ulmeni,0.669353858221,47.4829842033,23.3130142902,0.0180186286512222
MDG,,0.251805281121,-19.8199157825,46.8400001144,0.0082033119892069
IDN,Randudongkal,1.49573291328,-7.10000095158,109.316665111,0.054127025190692
BEN,Tori-Bossitp,0.569729055258,6.50000031626,2.15000002818,0.0175815507528571
PER,CAMPANILLA,-3.34611055777,-6.48333352682,-76.6833339639,-0.1005597169057297
HUN,Tardona,2.34532769556,48.1666255213,20.5333325583,0.0733307817548004
BWA,,-0.0597970464483,-23.8830096102,24.7499997852,-0.0013471954440993
ARG,Santa Rita,1.1864224441,-27.5000012112,-54.7333336327,0.0323481642737974
GMB,,0.975400346075,13.3288839754,-16.0149995247,0.0317632599246441
GRC,Néa Máditos,1.46161904762,40.6199817397,23.5700038467,0.0380177368212834
DNK,Gram,0.869924794632,55.2833377606,9.06666556796,0.0315822630801777
BEL,Stoumont,-0.529850746269,50.4199033154,5.80000005416,-0.0184875612563126
USA,Lake Summerset,0.18965901258,42.4428151406,-89.3671941322,0.0061824602556429
MOZ,,3.23831098659,-24.4769448536,35.0302767085,0.0868962051565261
MLI,N'debougou,-2.19752332485,14.366446952,-5.98248998083,-0.0578807213196993
IND,GHUMARWIN,0.114996763754,31.4100008266,76.7099988079,0.0038038508664375
TCD,,0.422305879434,7.75000031736,15.6833332613,0.012985992560501
SLE,,0.825953445706,7.82000038251,-10.8900004388,0.0293424530115965
COL,SAN ANDRES,3.53201970443,6.80000089393,-72.8499982787,0.1179441204774019
CMR,,-0.0918833652008,6.10000014709,10.6499994041,-0.0034967375667727
DZA,,0.864727878563,35.9811117721,4.87888905369,0.0165371125110947
COD,Ikela,-1.05862828223,-1.09905681752,23.1005434781,-0.0323896645669194
ETH,,1.45474383411,12.2785923058,37.3120970095,0.0537597683524207
GHA,,0.649145318021,7.1333335554,-1.75000022843,0.0234135235475594
ITA,Fara in Sabina,0.798807977737,42.2099981178,12.7299990487,0.0204455756732461
BFA,ZOULA,0.208233393178,12.2499976743,-2.46666690475,0.0053613451204813
DEU,Wünnenberg,0.412412208126,51.5198644229,8.69999943682,0.0139502859326052
ROU,Deleni,1.18121420389,47.4699712111,26.8799994305,0.0359069177920811
CHN,Yilong,-0.135203891709,47.4666410162,125.383332875,-0.0043565388018784
MDG,,-0.646410427807,-19.9007119921,48.7926005515,-0.0191471373244633
IDN,Babat,-0.35012184874,-7.10000001359,112.169997695,-0.0120988847781188
BEN,Toucountouna,0.694147286822,10.498610451,1.3755560176,0.0191141673666303
GRC,Komniná,3.54476732371,40.5999972804,21.780000448,0.0875615978859119
BWA,,1.22078504673,-23.9663351244,21.8666664561,0.0248282395374723
ARG,Samuhú,1.06985120719,-27.5166676803,-60.4000015097,0.0257117798547288
DNK,R?dvig,-0.16034085213,55.2612533628,12.3690776168,-0.0056341173741463
USA,Bellevue,0.274435591709,42.4450868857,-85.0186886163,0.0091434358692852
HUN,Gégény,-0.500734126984,48.1499600486,21.9500004913,-0.0140865431845078
SLE,,1.18185483871,7.80000025791,-12.1333333617,0.0436884303914034
MLI,Madiga Sacko,-0.83679389313,14.3621012803,-9.30544016293,-0.021708521218409
COL,CONCEPCION,4.21367282624,6.7708337162,-72.6983339217,0.1504377890967484
MOZ,,0.338392873051,-24.7100001239,34.7400013716,0.0091375524645069
CMR,,-0.0863996337835,6.0833336906,11.499999826,-0.0031701579863719
ETH,,0.26221001221,12.2256519698,37.2869473407,0.0101596736414777
BEL,Büllingen,1.63293307087,50.4099062789,6.25999993165,0.0583720589851696
DZA,,-0.434598610887,35.9573005779,4.18874966806,-0.0085943382584834
ROU,Cornu Luncii,0.316496605498,47.4699699718,26.1499994379,0.009458487280434
ITA,Palombara Sabina,0.435627430187,42.0699991638,12.7599997937,0.0109013433688339
COD,Lukolela,0.490796331436,-1.16663714519,17.1833300864,0.0163063822604933
DEU,Wickede,0.454650465047,51.4998655439,7.85999961729,0.0133824906313577
PER,MOCHUMI,-2.0428845797,-6.5341859833,-79.8587598873,-0.0474911401979858
GHA,,-1.20449737173,7.08333393681,-2.03333356899,-0.0438880513561609
BFA,ZORGHO,0.849133959466,12.2443979538,-0.621100235188,0.0228386304889198
GMB,Basse,0.688927631579,13.3146232144,-14.2251017549,0.0194779745823136
MDG,,1.27943449297,-20.0499078081,48.1166645546,0.0398922216081818
CHN,Furao,0.724716024341,47.416641876,125.566674628,0.0228307847045799
IDN,Margasari,1.89245104895,-7.10000038231,109.016669954,0.0643777349841983
BEN,Za-Kpota,-0.166203113572,7.23927339115,2.12554903196,-0.0049813571363315
BWA,,-2.10888888889,-23.9829997211,23.8999992572,-0.0416641513782993
IND,NAINADEVI,-1.7798580786,31.2600006056,76.5999983263,-0.0604728331262767
PER,LLAMA,-3.37240537849,-6.51444467278,-79.1202776627,-0.1041150072938884
GRC,Lékhovon,-1.3426572327,40.580001361,21.4799990564,-0.0391348383606996
COL,LOS SANTOS,-0.608833868834,6.76000077242,-73.0999987719,-0.0155175431129997
ARG,Berón de Astrada,0.869762424394,-27.5500005276,-57.5333327116,0.0208278697377638
USA,Houghton,0.656538764094,42.4253848171,-78.1579388843,0.0238044374319271
DNK,R?nnede,0.446767701863,55.2500041992,11.9999997693,0.0155350662497385
GMB,,2.73831221198,13.3163844845,-16.7888891806,0.0884026960561904
SLE,,-0.586024590164,7.71138918706,-11.6922226826,-0.0206922100680913
BEL,Ferrières,0.379397721953,50.3999078169,5.59999982973,0.0128838575526884
ETH,,3.09532128514,12.2014492809,37.0457233089,0.1132033764123571
MOZ,,1.89061122661,-25.0222450558,32.6472792896,0.0545992086997458
CMR,,0.0279563862928,6.016667111,9.99999970312,0.001161041682351
DZA,,-4.17015786697,35.9166699794,0.999999826331,-0.0822925502264619
BFA,PITMOAGA,-0.545022037853,12.2397199818,-1.87666681852,-0.0143300169187139
MLI,Bandiagara,0.908592132505,14.3499924639,-3.61666695012,0.0206036733084325
ITA,Cori,0.260032154341,41.6500015743,12.9099996926,0.0066081922953696
CHN,Suidong,1.13983494364,47.4191397376,132.10749955,0.0387116453779634
DEU,Rüthen,-0.835160778547,51.4898675711,8.43999914435,-0.0261832244863777
GHA,,0.46504580564,7.06666700368,-1.53333350524,0.0169440242651674
HUN,Ibrány,0.407277896808,48.1379714886,21.7187918089,0.0112281787138643
ROU,Malini,3.08535059331,47.4644741806,26.0483222421,0.0979134501956762
MDG,,2.42418274112,-20.2299021559,47.3600006418,0.0738228951701403
IDN,Wanaraja,-0.0148237547893,-7.16666696731,107.96666673,-0.0005167703947347
COD,Rutshuru,0.52713568521,-1.18330196312,29.4666690372,0.0181934610050792
BEN,Zinvie,-0.243797309417,6.61666733283,2.35000003228,-0.0077612306778693
SLE,,-0.977851380042,7.69600016268,-11.0520001006,-0.034998446009701
USA,Lime Lake-Machias,1.02723863636,42.4276536573,-78.4826849448,0.0363249795161625
ARG,Charadai,1.42752010975,-27.6333345179,-59.9000015862,0.0312082256162897
GRC,Zanklivérion,3.06274894271,40.5699996669,23.2900008567,0.0771246078520844
DNK,Haarby,1.77197941299,55.2166712305,10.1166664724,0.0636321118491818
BWA,,2.02004240283,-23.9996651505,21.749999721,0.0412978728784283
COL,LIBORINA,5.95509926169,6.700000261,-75.8099972042,0.1873998109908011
DZA,,-0.275447177591,35.9011013002,2.43050974213,-0.0056327708035107
MLI,Dia,-1.39050408382,14.3485121636,-4.95519898784,-0.0337596614879469
PER,MORROPE,-0.608610865724,-6.53333336934,-80.0166708831,-0.0137763380063129
HUN,Borsodnádasd,0.290323383085,48.1299953861,20.2499996997,0.008806214980023
MOZ,,-0.9849315236,-25.4400016328,32.4099995412,-0.0266035803067113
GMB,Gambissara,1.61837768579,13.2451140954,-14.3208161408,0.0467084966939886
BEL,Stavelot,0.444125475285,50.3799085511,5.9299998636,0.0154045093188036
ROU,Stulpicani,3.77209259259,47.4699701013,25.7700001362,0.1290542287145984
CHN,Liansheng,0.665195121951,47.4085804314,131.944443901,0.0224441426984618
COD,Punia,1.45350595741,-1.46660774845,26.4166696711,0.0501744553414881
IND,GARHSHANKAR,0.0698884381339,31.2122211281,76.1318507313,0.0020130457987639
ETH,Addis Zemen,1.35229646266,12.1199976445,37.77999871,0.05046459595667
CMR,,0.501487880351,6.00000025161,10.4166667946,0.0185820230104536
BFA,TIALGO,0.259770542636,12.2167633117,-2.59161734197,0.0067166120618596
ITA,Teano,-0.221587301587,41.2500016453,14.0600001958,-0.0057724353805616
MDG,,0.907824324324,-20.5165582944,47.2500000289,0.0275823984069167
GHA,,2.73039168017,7.00001995106,0.300144916255,0.094223106418205
DEU,Marsberg,0.938248720489,51.459869409,8.85999910178,0.0324431185117822
IDN,Banjar,-2.74807609401,-7.20000088034,107.419997414,-0.1153286501056086
BEN,Ze,0.629851499852,6.7833332827,2.30000002608,0.0208018630660075
BWA,,0.858118811881,-24.0329938871,21.8999994554,0.017583724048946
GRC,Peristerá,-1.3390519802,40.5499979855,23.1699995775,-0.0336463802917105
SLE,,1.22343965517,7.61055568929,-12.3611108266,0.0448794756855896
USA,Barre,0.0343370078741,42.4224537053,-72.105006977,0.0012072615085494
PER,ZAPATERO,1.46270874751,-6.52972225947,-76.4925003096,0.0422445506412804
ARG,Los Quiroga,1.28947771785,-27.6666674255,-64.3666686651,0.0281107785571585
HUN,Szabolcsbáka,0.615101115101,48.1499596709,22.1499999019,0.0171526785505565
DNK,Karrebæksminde,-0.390603274277,55.1839698098,11.6479853425,-0.0140883748865083
COL,ARATOCA,-3.77076923077,6.69833344403,-73.0216676931,-0.0986377447330033
ETH,,-0.0523605283606,12.0833308718,37.7166671861,-0.0017771079237866
IND,ROHRU,4.57115857605,31.2166700563,77.7499997449,0.1749245372229516
MOZ,,2.46088581877,-25.5964062336,32.2432646565,0.063613821424711
DZA,,1.95728937729,35.7863021054,0.358244877799,0.0381677971622284
BEL,Havelange,-0.637339606501,50.3799080835,5.22999992076,-0.0213277936318067
GMB,,0.395399239544,13.239995381,-14.1800003973,0.0113507613382024
BFA,POA,-0.461582215949,12.2121978583,-2.10420007697,-0.0121169619868206
COD,Kiri,0.651919045148,-1.48327177767,18.9999996546,0.020774565679861
ITA,Carinola,0.443596135266,41.1833342275,13.9666673856,0.0112420572953538
MLI,Sare-mala,-2.29673913043,14.3177222402,-4.23289025278,-0.0528527476924391
CMR,,-0.542148736872,5.94999997652,11.2166669073,-0.0202231653866736
GHA,,1.0198234127,7.00000035213,-2.16666699798,0.0369885603319262
CHN,Jiqinhe,-0.615257864879,47.3332988413,122.566674192,-0.019312870822324
DEU,Straelen,0.533257784912,51.4598598061,6.26006319446,0.0157294169616773
ROU,Târgu-Lapus,2.18585825028,47.4599696105,23.8600004774,0.0637828147060688
MDG,,0.456726001864,-20.5498899142,46.799999233,0.014063269114392
IDN,Parakan,1.26707563025,-7.28333352792,110.099997454,0.0479579192173869
USA,Avoca,1.23834950101,42.4106126521,-77.4203534421,0.0402028632212226
DNK,Korinth,-0.911778542742,55.1333372051,10.3500001431,-0.0337162154707876
HUN,Cered,3.25490677966,48.1478486077,19.9689244876,0.0972685566821852
IND,SEONI,0.573780632881,31.1800007727,77.0999983091,0.0183195553048429
GRC,Stratónion,1.03970159492,40.5236931187,23.8265880905,0.0315288663217243
COL,GALAN,2.87815073815,6.6405556844,-73.2913897486,0.0830480191071846
ARG,La Cañada,-0.248936170213,-27.7166686934,-63.7833329402,-0.0058712834023407
GMB,,1.40334101382,13.2342058083,-16.0856706118,0.0453869008805018
BEL,Trois-Ponts,-0.602543668122,50.3699054694,5.86999980275,-0.0207130547824768
PER,CHAZUTA,1.13397529478,-6.57416638897,-76.136665365,0.0408709624541828
DZA,,1.41789347409,35.7416657278,-0.022222427523,0.0316673575516473
MLI,Lambidou,1.56952380952,14.3166585553,-9.55000043227,0.0396091956785017
BWA,,0.6228862465,-24.0663261336,25.0333326698,0.0142722367978694
SLE,,-3.94823529412,7.60000002808,-11.9666673318,-0.1525211898110107
COD,Walikale,-0.79963884463,-1.48327176958,28.0833300269,-0.0269602834053072
MOZ,,0.08123056119,-25.9702789038,32.0255545831,0.0024004442040561
CHN,Beigang,-0.0207404580153,47.3332981011,131.766663636,-0.0007048885591179
ETH,,0.5488894081,12.0699975681,38.0299988525,0.0200529932985382
BFA,KOUBRI,-1.222,12.1986090779,-1.40611130409,-0.0306403891479865
ROU,Preutesti,0.327717314488,47.4499701269,26.4199996897,0.0098265228387549
GHA,,1.45219723183,6.90000048274,-1.28333352372,0.0512730764576902
DEU,Balve,0.0406569012384,51.3398730159,7.85999962628,0.0013004996028462
CMR,,-0.367069286894,5.8833335534,10.0166662397,-0.0149052978807408
MDG,,-0.407669376694,-20.5794744565,48.5215264678,-0.0114062098369707
IDN,Majenang,0.136528952718,-7.30000057617,108.749999786,0.0046397355948103
BWA,,0.4953,-24.4000000411,23.8833332674,0.0099904794946063
USA,Otego,0.990998676575,42.3909297615,-75.1789899338,0.035257431462641
HUN,Beszterec,1.97500770416,48.1499593966,21.8500000904,0.0544809332885039
COL,CARCASI,2.68761363636,6.6300004018,-72.6294480392,0.0967507046342978
GMB,,0.0661481633491,13.2251285129,-16.5818006086,0.0022454773318187
